Unit ID,Unit name,Unit name local script,Fuel type,Unit type,Country,"Subnational unit (province, state)",Latitude,Longitude,Location accuracy,Status,Status year,Discovery year,Production start year,Operator,Owner,Parent,Basin,Concession / block,Project or complex,Government unit ID,Wiki URL,Wiki URL local
OG0003077,Nispero,Nispero,gas,field,Colombia,,8.653,-75.384,approximate,operating,2019,,,Geoproduction Oil And Gas Company Of Colombia,,,,,,,https://www.gem.wiki/Nispero_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Gas_Nispero_(Colombia)
OG0003078,Nutria,Nutria,oil and gas,field,Colombia,,7.036,-73.555,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Nutria_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Nutria_(Colombia)
OG0003080,Ocelote,Ocelote,oil and gas,field,Colombia,,4.28,-71.5,approximate,operating,2019,2009,,Hocol S.A.,Hocol S.A. (100%),Ecopetrol S.A. (100%),,,,,https://www.gem.wiki/Ocelote_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Ocelote_(Colombia)
OG0003087,Orito,Orito,oil and gas,field,Colombia,,0.666,-76.879,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Orito_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Orito_(Colombia)
OG0003093,Palagua,Palagua,oil and gas,field,Colombia,,6.131,-74.477,approximate,operating,2019,1946,,Ecopetrol S.A.,Ecopetrol S.A.;Unión Temporal Ismocol S.A.;Joshi Technologies;Parko Services,Ecopetrol S.A.;UNIÓN TEMPORAL ISMOCOL-JOSHI-PARKO;Joshi Technologies International Inc.;Parko Services,,,Velásquez-Palagua,,https://www.gem.wiki/Palagua_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Palagua_(Colombia)
OG0003096,Palmer,Palmer,gas,field,Colombia,,8.653,-75.384,approximate,operating,2019,,,Geoproduction Oil And Gas Company Of Colombia,,,,,,,https://www.gem.wiki/Palmer_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Gas_Palmer_(Colombia)
OG0003097,Palogrande,Palogrande,oil and gas,field,Colombia,,3.104,-75.304,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Palogrande_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Palogrande_(Colombia)
OG0003099,Pandereta,Pandereta,gas,field,Colombia,,8.774,-75.233,approximate,operating,2019,,,CNE Oil & Gas S A S,,,,,,,https://www.gem.wiki/Pandereta_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Gas_Pandereta_(Colombia)
OG0003102,Pauto Sur (Equión),Pauto Sur (Equión),oil and gas,field,Colombia,,5.442,-72.442,approximate,operating,2019,,,Equion Energía Limited,,,,,,,https://www.gem.wiki/Pauto_Sur_(Equión)_Oil_and_Gas_Field_(Colombia),https://gem.wiki/Campo_de_Petróleo_y_Gas_Pauto_Sur_(Equión)_(Colombia)
OG0003104,Pauto Sur Recetor,Pauto Sur Recetor,oil and gas,field,Colombia,,5.326,-72.561,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Pauto_Sur_Recetor_Oil_and_Gas_Field_(Colombia),https://gem.wiki/Campo_de_Petróleo_y_Gas_Pauto_Sur_Recetor_(Colombia)
OG0003106,Payoa,Payoa,oil and gas,field,Colombia,,7.264,-73.513,approximate,operating,2019,,,Petrosantander (Colombia) Inc.,,,,,,,https://www.gem.wiki/Payoa_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Payoa_(Colombia)
OG0003110,Peguita,Peguita,oil,field,Colombia,,4.174,-72.014,approximate,operating,2019,,,Cepsa Colombia S.A.,,,,,,,https://www.gem.wiki/Peguita_Oil_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_Peguita_(Colombia)
OG0003112,Peguita III,Peguita III,oil,field,Colombia,,4.174,-72.014,approximate,operating,2019,,,Cepsa Colombia S.A.,,,,,,,https://www.gem.wiki/Peguita_III_Oil_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_Peguita_III_(Colombia)
OG0003113,Peguita SW,Peguita SW,oil,field,Colombia,,4.174,-72.014,approximate,operating,2019,,,Cepsa Colombia S.A.,,,,,,,https://www.gem.wiki/Peguita_SW_Oil_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_Peguita_SW_(Colombia)
OG0003114,Peñas Blancas,Peñas Blancas,oil and gas,field,Colombia,,7.167,-73.84,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Peñas_Blancas_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Peñas_Blancas_(Colombia)
OG0003115,Pendare,Pendare,oil,field,Colombia,,3.685,-71.827,approximate,operating,2019,,,Tecpetrol Colombia Sas,,,,,,,https://www.gem.wiki/Pendare_Oil_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_Pendare_(Colombia)
OG0003123,Pintado,Pintado,oil and gas,field,Colombia,,4.28,-71.5,approximate,operating,2019,,,Hocol S.A.,,,,,,,https://www.gem.wiki/Pintado_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Pintado_(Colombia)
OG0003126,Platanillo,Platanillo,oil and gas,field,Colombia,,0.54,-76.291,approximate,operating,2019,,,Amerisur Exploracion Colombia Ltd,,,,,,,https://www.gem.wiki/Platanillo_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Platanillo_(Colombia)
OG0003132,Provincia,Provincia,oil and gas,field,Colombia,,7.339,-73.44,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Provincia_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Provincia_(Colombia)
OG0003136,Quifa,Quifa,oil,field,Colombia,,3.942,-71.479,approximate,operating,2019,,,Frontera Energy Colombia Corp Sucursal Colombia,Frontera Energy Colombia Corp Sucursal Colombia (60%);Ecopetrol S.A. (40%),Frontera Energy Corporation (60%);Ecopetrol S.A. (40%),,,,,https://www.gem.wiki/Quifa_Oil_Field_(Colombia),https://gem.wiki/Campo_de_Petróleo_Quifa_(Colombia)
OG0003137,Quillacinga,Quillacinga,oil and gas,field,Colombia,,0.386,-76.537,approximate,operating,2019,,,Vetra Exploracion Y Produccion Colombia S.A.S.,,,,,,,https://www.gem.wiki/Quillacinga_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Quillacinga_(Colombia)
OG0003140,Ramiriqui,Ramiriqui,oil and gas,field,Colombia,,5.24,-72.524,approximate,operating,2019,,,Cepsa Colombia S.A.,,,,,,,https://www.gem.wiki/Ramiriqui_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Ramiriqui_(Colombia)
OG0003141,Rancho Hermoso (Orocue),Rancho Hermoso (Orocue),oil and gas,field,Colombia,,5.025,-71.981,approximate,operating,2019,,,Canacol Energy Colombia Sas,,,,,,,https://www.gem.wiki/Rancho_Hermoso_(Orocue)_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Rancho_Hermoso_(Orocue)_(Colombia)
OG0003144,Redondo (Arauquita),Redondo (Arauquita),oil and gas,field,Colombia,,6.93,-71.18,approximate,operating,2019,,,Occidental De Colombia LLC,,,,,,,https://www.gem.wiki/Redondo_(Arauquita)_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Redondo_(Arauquita)_(Colombia)
OG0003150,Rex NE,Rex NE,oil and gas,field,Colombia,,6.884,-71.214,approximate,operating,2019,,,Occidental De Colombia LLC,,,,,,,https://www.gem.wiki/Rex_NE_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Rex_NE_(Colombia)
OG0003151,Rio Ceibas,Rio Ceibas,oil and gas,field,Colombia,,2.959,-75.163,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Rio_Ceibas_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Rio_Ceibas_(Colombia)
OG0003156,Rubiales,Rubiales,oil,field,Colombia,,3.799,-71.443,approximate,operating,2019,1982,2000,Ecopetrol S.A.,Ecopetrol S.A.;Metapetroleum,Ecopetrol S.A.;Frontera Energy Corporation,,,,,https://www.gem.wiki/Rubiales_Oil_Field_(Colombia),https://gem.wiki/Campo_de_Petróleo_Rubiales_(Colombia)
OG0003157,Rumba,Rumba,oil and gas,field,Colombia,,4.88,-72.461,approximate,operating,2019,,,Parex Resources Colombia Ltd Sucursal,,,,,,,https://www.gem.wiki/Rumba_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Rumba_(Colombia)
OG0003158,Sabanero,Sabanero,oil,field,Colombia,,4.089,-71.268,approximate,operating,2019,,,Frontera Energy Colombia Corp Sucursal Colombia,,,,,,,https://www.gem.wiki/Sabanero_Oil_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_Sabanero_(Colombia)
OG0003160,Salina,Salina,oil and gas,field,Colombia,,7.264,-73.513,approximate,operating,2019,,,Petrosantander (Colombia) Inc.,,,,,,,https://www.gem.wiki/Salina_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Salina_(Colombia)
OG0003162,San Francisco (Neiva),San Francisco (Neiva),oil and gas,field,Colombia,,3.133,-75.367,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/San_Francisco_(Neiva)_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_San_Francisco_(Neiva)_(Colombia)
OG0003163,San Francisco (Palermo),San Francisco (Palermo),oil and gas,field,Colombia,,3.133,-75.367,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/San_Francisco_(Palermo)_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_San_Francisco_(Palermo)_(Colombia)
OG0003164,San Roque,San Roque,oil and gas,field,Colombia,,8.015,-73.595,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/San_Roque_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_San_Roque_(Colombia)
OG0003170,Sardinas,Sardinas,oil,field,Colombia,,5.099,-71.421,approximate,operating,2019,,,Perenco Colombia Limited,,,,,,,https://www.gem.wiki/Sardinas_Oil_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_Sardinas_(Colombia)
OG0003176,Suria,Suria,oil and gas,field,Colombia,,4.052,-73.438,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Suria_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Suria_(Colombia)
OG0003177,Suria Sur,Suria Sur,oil and gas,field,Colombia,,4.052,-73.438,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Suria_Sur_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Suria_Sur_(Colombia)
OG0003182,Tello,Tello,oil and gas,field,Colombia,,2.974,-75.229,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Tello_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Tello_(Colombia)
OG0003186,Terecay,Terecay,oil and gas,field,Colombia,,6.884,-71.214,approximate,operating,2019,,,Occidental De Colombia LLC,,,,,,,https://www.gem.wiki/Terecay_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Terecay_(Colombia)
OG0003188,Tibú,Tibú,oil and gas,field,Colombia,,8.564,-72.66,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Tibú_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Tibú_(Colombia)
OG0003190,Tigana,Tigana,oil,field,Colombia,,4.41,-72.652,approximate,operating,2019,2013,,GeoPark Colombia S.A.S.,GeoPark Colombia S.A.S. (45%);Other (55%),GeoPark (45%);Other (55%),,,Tigana/Jacana,,https://www.gem.wiki/Tigana_Oil_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_Tigana_(Colombia)
OG0003193,Tilodirán,Tilodirán,oil and gas,field,Colombia,,5.107,-72.197,approximate,operating,2019,,,Colombia Energy Development Co,,,,,,,https://www.gem.wiki/Tilodirán_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Tilodirán_(Colombia)
OG0003194,Tisquirama,Tisquirama,oil and gas,field,Colombia,,8.015,-73.595,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Tisquirama_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Tisquirama_(Colombia)
OG0003213,Tua,Tua,oil and gas,field,Colombia,,4.41,-72.652,approximate,operating,2019,,,GeoPark Colombia S.A.S.,,,,,,,https://www.gem.wiki/Tua_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Tua_(Colombia)
OG0003217,Underriver (Boyaca),Underriver (Boyaca),oil and gas,field,Colombia,,6.321,-74.478,approximate,operating,2019,,,Mansarovar Energy Colombia Ltd,,,,,,,https://www.gem.wiki/Underriver_(Boyaca)_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Underriver_(Boyaca)_(Colombia)
OG0003220,Velasquez,Velasquez,oil and gas,field,Colombia,,6.131,-74.477,approximate,operating,2019,,,Mansarovar Energy Colombia Ltd,,,,,Velásquez-Palagua,,https://www.gem.wiki/Velasquez_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Velasquez_(Colombia)
OG0003222,Vigia Sur,Vigia Sur,oil and gas,field,Colombia,,4.936,-72.209,approximate,operating,2019,,,Emerald Energy Plc Sucursal Colombia,,,,,,,https://www.gem.wiki/Vigia_Sur_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Vigia_Sur_(Colombia)
OG0003227,Yaguara,Yaguara,oil and gas,field,Colombia,,2.617,-75.527,approximate,operating,2019,,,Ecopetrol S.A.,,,,,,,https://www.gem.wiki/Yaguara_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Yaguara_(Colombia)
OG0003228,Yaguazo,Yaguazo,oil and gas,field,Colombia,,5.556,-71.114,approximate,operating,2019,,,Frontera Energy Colombia Corp Sucursal Colombia,,,,,,,https://www.gem.wiki/Yaguazo_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Yaguazo_(Colombia)
OG0003231,Yariguí-Cantagallo (Bolivar),Yariguí-Cantagallo (Bolivar),oil and gas,field,Colombia,,7.167,-73.84,approximate,operating,2019,1954,,Ecopetrol S.A.,Ecopetrol S.A. (100%),Ecopetrol S.A. (100%),,,,,https://www.gem.wiki/Yariguí-Cantagallo_(Bolivar)_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Yariguí-Cantagallo_(Bolivar)_(Colombia)
OG0003232,Yariguí-Cantagallo (Santander),Yariguí-Cantagallo (Santander),oil and gas,field,Colombia,,7.167,-73.84,approximate,operating,2019,1954,,Ecopetrol S.A.,Ecopetrol S.A. (100%),Ecopetrol S.A. (100%),,,,,https://www.gem.wiki/Yariguí-Cantagallo_(Santander)_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Yariguí-Cantagallo_(Santander)_(Colombia)
OG0003237,Zopilote,Zopilote,oil,field,Colombia,,4.894,-71.893,approximate,operating,2019,,,Frontera Energy Colombia Corp Sucursal Colombia,,,,,,,https://www.gem.wiki/Zopilote_Oil_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_Zopilote_(Colombia)
OG0003243,Cusiana (Río Chitamena),Cusiana (Río Chitamena),oil and gas,field,Colombia,,4.928,-72.726,approximate,operating,2019,1989,,Ecopetrol S.A.,Ecopetrol S.A.;BP,Ecopetrol S.A.;BP P.L.C.,,,Cusiana,,https://www.gem.wiki/Cusiana_(Río_Chitamena)_Oil_and_Gas_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Cusiana_(Río_Chitamena)_(Colombia)
OG0003256,Tigana Norte,Tigana Norte,oil,field,Colombia,,4.41,-72.652,approximate,operating,2019,2019,,GeoPark Colombia S.A.S.,GeoPark Colombia S.A.S. (45%);Other (55%),GeoPark (45%);Other (55%),,,,,https://www.gem.wiki/Tigana_Norte_Oil_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_Tigana_Norte_(Colombia)
OG0003257,Tigana Sur (Tauramena),Tigana Sur (Tauramena),oil,field,Colombia,,4.41,-72.652,approximate,operating,2019,2013,,GeoPark Colombia S.A.S.,GeoPark Colombia S.A.S. (45%);Other (55%),GeoPark (45%);Other (55%),,,,,https://www.gem.wiki/Tigana_Sur_(Tauramena)_Oil_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_Tigana_Sur_(Tauramena)_(Colombia)
OG0003258,Tigana Sur (Villanueva),Tigana Sur (Villanueva),oil,field,Colombia,,4.41,-72.652,approximate,operating,2019,2013,,GeoPark Colombia S.A.S.,GeoPark Colombia S.A.S. (45%);Other (55%),GeoPark (45%);Other (55%),,,,,https://www.gem.wiki/Tigana_Sur_(Villanueva)_Oil_Field_(Colombia),https://www.gem.wiki/Campo_de_Petróleo_Tigana_Sur_(Villanueva)_(Colombia)
OG0004499,Ogarrio,Ogarrio,oil and gas,field,Mexico,,18.01484432,-93.93228741,exact,operating,2020,1957,1957,Wintershall DEA,Wintershall DEA (50%);PEMEX (50%),BASF SE (50%);Petroleos Mexicanos (50%),Cuencas del Sureste,,,,https://www.gem.wiki/Ogarrio_Oil_and_Gas_Field_(Mexico),https://www.gem.wiki/Campo_de_Petróleo_y_Gas_Ogarrio_(México)
OG0004500,Troll,,oil and gas,field,Norway,,60.72052686,3.703872966,exact,operating,2021,1979,1990,Equinor Energy AS,Petoro AS (56%);Equinor Energy AS (30.6%);A/S Norske Shell (8.1%);TotalEnergies E&P Norge AS (3.7%);ConocoPhillips Skandinavia AS (1.6%),Petoro AS (56%);Equinor ASA (30.6%);Shell plc (8.1%);TotalEnergies (3.7%);ConocoPhillips (1.6%),,,,,https://www.gem.wiki/Troll_Oil_and_Gas_Field_(Norway),
OG0004501,Ormen Lange,,oil and gas,field,Norway,,63.49257529,5.349479984,exact,operating,2021,1997,2007,A/S Norske Shell,Petoro AS (36.5%);Equinor Energy AS (25.4%);A/S Norske Shell (17.8%);INEOS E&P Norge AS (14%);Vår Energi AS (6.3%),Petoro AS (36.5%);Equinor ASA (25.4%);Shell plc (17.8%);INEOS (14%);Eni (4.4%);HitecVision (1.9%),,,,,https://www.gem.wiki/Ormen_Lange_Oil_and_Gas_Field_(Norway),
OG0004502,Åsgard,,oil and gas,field,Norway,,65.08625146,6.925874441,exact,operating,2021,1981,1999,Equinor Energy AS,Petoro AS (35.7%);Equinor Energy AS (34.6%);Vår Energi AS (22.1%);TotalEnergies E&P Norge AS (7.7%),Petoro AS (35.7%);Equinor ASA (34.6%);Eni (15.4%);HitecVision (6.7%);TotalEnergies (7.7%),,,,,https://www.gem.wiki/Åsgard_Oil_and_Gas_Field_(Norway),
OG0004503,Oseberg Sør,,oil and gas,field,Norway,,60.37907684,2.806416394,exact,operating,2021,1984,2000,Equinor Energy AS,Equinor Energy AS (49.3%);Petoro AS (33.6%);TotalEnergies E&P Norge AS (14.7%);ConocoPhillips Skandinavia AS (2.4%),Equinor ASA (49.3%);Petoro AS (33.6%);TotalEnergies (14.7%);ConocoPhillips (2.4%),,,,,https://www.gem.wiki/Oseberg_Sør_Oil_and_Gas_Field_(Norway),
OG0004504,Oseberg,,oil and gas,field,Norway,,60.52503832,2.780854184,exact,operating,2021,1979,1986,Equinor Energy AS,Equinor Energy AS (49.3%);Petoro AS (33.6%);TotalEnergies E&P Norge AS (14.7%);ConocoPhillips Skandinavia AS (2.4%),Equinor ASA (49.3%);Petoro AS (33.6%);TotalEnergies (14.7%);ConocoPhillips (2.4%),,,,,https://www.gem.wiki/Oseberg_Oil_and_Gas_Field_(Norway),
OG0004505,Snorre,,oil and gas,field,Norway,,61.48913998,2.177592532,exact,operating,2021,1979,1992,Equinor Energy AS,Equinor Energy AS (33.3%);Petoro AS (30%);Vår Energi AS (18.6%);Idemitsu Petroleum Norge AS (9.6%);Wintershall DEA Norge AS (8.6%),"Equinor ASA (33.3%);Petoro AS (30%);Eni (13%);HitecVision (5.6%);Idemitsu Kosan Co.,Ltd (9.6%);BASF SE (8.6%)",,,,,https://www.gem.wiki/Snorre_Oil_and_Gas_Field_(Norway),
OG0004506,Sleipner Vest,,oil and gas,field,Norway,,58.447616,1.721970449,exact,operating,2021,1974,1996,Equinor Energy AS,Equinor Energy AS (58.4%);Vår Energi AS (17.2%);LOTOS Exploration and Production Norge AS (15%);KUFPEC Norway AS (9.4%),Equinor ASA (58.4%);Eni (12%);HitecVision (5.2%);Grupa LOTOS (15%);Kuwait Petroleum Corporation (9.4%),,,,,https://www.gem.wiki/Sleipner_Vest_Oil_and_Gas_Field_(Norway),
OG0004508,Statfjord,,oil and gas,field,Norway,,61.26222403,1.866338179,exact,operating,2021,1974,1979,Equinor Energy AS,Equinor Energy AS (44.3%);Vår Energi AS (21.4%);Spirit Energy Norway AS (19.8%);Spirit Energy Resources Limited (14.5%),Equinor ASA (44.3%);Eni (14.9%);HitecVision (6.4%);Centrica PLC (19.8%);Centrica PLC (14.5%),,,,,https://www.gem.wiki/Statfjord_Oil_and_Gas_Field_(Norway),
OG0004510,Alvheim,,oil and gas,field,Norway,,59.54694179,2.01715541,exact,operating,2021,1998,2008,Aker BP ASA,Aker BP ASA (65%);ConocoPhillips Skandinavia AS (20%);Lundin Energy Norway AS (15%),Aker (26%);BP (19.5%);Other (19.5%);ConocoPhillips (20%);Lundin Energy AB (15%),,,,,https://www.gem.wiki/Alvheim_Oil_and_Gas_Field_(Norway),
OG0004511,Gullfaks Sør,,oil and gas,field,Norway,,61.09360353,2.143404693,exact,operating,2021,1978,1998,Equinor Energy AS,Equinor Energy AS (51%);Petoro AS (30%);OMV (Norge) AS (19%),Equinor ASA (51%);Petoro AS (30%);OMV Aktiengesellschaft (19%),,,,,https://www.gem.wiki/Gullfaks_Sør_Oil_and_Gas_Field_(Norway),
OG0004512,Valemon,,oil and gas,field,Norway,,61.03775173,2.329559797,exact,operating,2021,1985,2015,Equinor Energy AS,Equinor Energy AS (66.8%);Petoro AS (30%);PGNiG Upstream Norway AS (3.2%),Equinor ASA (66.8%);Petoro AS (30%);Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG) (3.2%),,,,,https://www.gem.wiki/Valemon_Oil_and_Gas_Field_(Norway),
OG0004513,Gullfaks,,oil and gas,field,Norway,,61.20251226,2.221886901,exact,operating,2021,1978,1986,Equinor Energy AS,Equinor Energy AS (51%);Petoro AS (30%);OMV (Norge) AS (19%),Equinor ASA (51%);Petoro AS (30%);OMV Aktiengesellschaft (19%),,,,,https://www.gem.wiki/Gullfaks_Oil_and_Gas_Field_(Norway),
OG0004514,Draugen,,oil and gas,field,Norway,,64.33242574,7.756039328,exact,operating,2021,1984,1993,OKEA ASA,Petoro AS (47.9%);OKEA ASA (44.6%);Neptune Energy Norge AS (7.6%),Petoro AS (47.9%);Bangchak/BCPR PTE. LTD. (20.7%);China Investment Corporation (3.7%);The Carlyle Group (2.3%);CVC Capital Partners (1.5%),,,,,https://www.gem.wiki/Draugen_Oil_and_Gas_Field_(Norway),
OG0004515,Visund,,oil and gas,field,Norway,,61.38192081,2.502245121,exact,operating,2021,1986,1999,Equinor Energy AS,Equinor Energy AS (53.2%);Petoro AS (30%);ConocoPhillips Skandinavia AS (9.1%);Repsol Norge AS (7.7%),Equinor ASA (53.2%);Petoro AS (30%);ConocoPhillips (9.1%);Repsol SA (7.7%),,,,,https://www.gem.wiki/Visund_Oil_and_Gas_Field_(Norway),
OG0004517,Kristin,,oil and gas,field,Norway,,64.96971443,6.419024164,exact,operating,2021,1997,2005,Equinor Energy AS,Equinor Energy AS (55.3%);Petoro AS (19.6%);Vår Energi AS (19.1%);TotalEnergies E&P Norge AS (6%),Equinor ASA (55.3%);Petoro AS (19.6%);Eni (13.4%);HitecVision (5.8%);TotalEnergies (6%),,,,,https://www.gem.wiki/Kristin_Oil_and_Gas_Field_(Norway),
OG0004520,Kvitebjørn,,oil and gas,field,Norway,,61.09225845,2.509958634,exact,operating,2021,1994,2004,Equinor Energy AS,Equinor Energy AS (39.6%);Petoro AS (30%);Spirit Energy Norway AS (19%);PGNiG Upstream Norway AS (6.5%);TotalEnergies E&P Norge AS (5%),Equinor ASA (39.6%);Petoro AS (30%);Centrica PLC (19%);Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG) (6.5%);TotalEnergies (5%),,,,,https://www.gem.wiki/Kvitebjørn_Oil_and_Gas_Field_(Norway),
OG0004521,Tyrihans,,oil and gas,field,Norway,,64.82758259,7.016904926,exact,operating,2021,1983,2009,Equinor Energy AS,Equinor Energy AS (58.8%);TotalEnergies E&P Norge AS (23.2%);Vår Energi AS (18%),Equinor ASA (58.8%);TotalEnergies (23.2%);Eni (12.6%);HitecVision (5.4%),,,,,https://www.gem.wiki/Tyrihans_Oil_and_Gas_Field_(Norway),
OG0004522,Valhall,,oil and gas,field,Norway,,56.27576854,3.393803197,exact,operating,2021,1975,1982,Aker BP ASA,Aker BP ASA (90%);Pandion Energy AS (10%),Aker (36%);BP (27%);Other (27%);Kerogen Capital (10%),,,,,https://www.gem.wiki/Valhall_Oil_and_Gas_Field_(Norway),
OG0004523,Heidrun,,oil and gas,field,Norway,,65.33822024,7.321102354,exact,operating,2021,1985,1995,Equinor Energy AS,Petoro AS (57.8%);ConocoPhillips Skandinavia AS (24%);Equinor Energy AS (13%);Vår Energi AS (5.2%),Petoro AS (57.8%);ConocoPhillips (24%);Equinor ASA (13%);Eni (3.6%);HitecVision (1.6%),,,,,https://www.gem.wiki/Heidrun_Oil_and_Gas_Field_(Norway),
OG0004524,Gjøa,,oil and gas,field,Norway,,61.35442272,3.964715004,exact,operating,2021,1989,2010,Neptune Energy Norge AS,Neptune Energy Norge AS (30%);Petoro AS (30%);Wintershall DEA Norge AS (28%);OKEA ASA (12%),China Investment Corporation (14.7%);The Carlyle Group (9.2%);CVC Capital Partners (6.1%);Petoro AS (30%);BASF SE (28%);Bangchak/BCPR PTE. LTD. (5.6%),,,,,https://www.gem.wiki/Gjøa_Oil_and_Gas_Field_(Norway),
